Date,AAPL,FLS,GME,HRL,HSY,MSFT,SPG,SPY,TER,X
2016-12-23,28.897499084472656,49.11000061035156,25.559999465942383,35.11000061035156,104.41000366210938,63.45000076293945,176.89999389648438,225.42999267578125,25.610000610351562,35.77000045776367
2016-12-27,29.1299991607666,48.9900016784668,25.40999984741211,35.33000183105469,103.56999969482422,63.209999084472656,175.9600067138672,226.02000427246094,25.709999084472656,36.130001068115234
2016-12-28,29.3799991607666,49.40999984741211,25.790000915527344,35.349998474121094,103.69999694824219,63.400001525878906,176.41000366210938,226.57000732421875,26.0,36.95000076293945
2016-12-29,29.112499237060547,48.41999816894531,25.239999771118164,34.939998626708984,103.06999969482422,62.86000061035156,174.77999877929688,224.47999572753906,25.56999969482422,35.11000061035156
2016-12-30,29.162500381469727,48.27000045776367,25.420000076293945,35.2400016784668,103.58000183105469,62.959999084472656,176.61000061035156,224.72999572753906,25.700000762939453,35.0
2017-01-03,28.950000762939453,48.61000061035156,25.440000534057617,34.88999938964844,103.83999633789062,62.790000915527344,179.08999633789062,225.0399932861328,25.510000228881836,33.7400016784668
2017-01-04,28.962499618530273,49.25,25.579999923706055,35.5099983215332,104.1500015258789,62.47999954223633,182.91000366210938,225.6199951171875,25.399999618530273,34.54999923706055
2017-01-05,28.979999542236328,49.380001068115234,25.559999465942383,35.84000015258789,103.12000274658203,62.189998626708984,179.69000244140625,226.27000427246094,25.579999923706055,37.16999816894531
2017-01-06,29.19499969482422,48.880001068115234,25.149999618530273,36.08000183105469,104.44999694824219,62.29999923706055,183.5500030517578,226.52999877929688,25.639999389648438,36.18000030517578
2017-01-09,29.487499237060547,48.400001525878906,24.600000381469727,35.900001525878906,104.51000213623047,62.7599983215332,186.49000549316406,226.91000366210938,25.719999313354492,35.54999923706055
2017-01-10,29.6924991607666,48.720001220703125,24.520000457763672,35.41999816894531,104.37999725341797,62.72999954223633,185.1199951171875,226.47999572753906,25.68000030517578,34.900001525878906
2017-01-11,29.684999465942383,49.16999816894531,24.739999771118164,34.95000076293945,104.4800033569336,62.61000061035156,183.6999969482422,226.36000061035156,26.3799991607666,35.75
2017-01-12,29.725000381469727,49.650001525878906,24.610000610351562,34.86000061035156,104.73999786376953,63.060001373291016,181.61000061035156,226.5,26.030000686645508,33.900001525878906
2017-01-13,29.77750015258789,49.310001373291016,22.290000915527344,35.349998474121094,104.58999633789062,62.619998931884766,182.8699951171875,226.72999572753906,26.389999389648438,32.90999984741211
2017-01-17,29.584999084472656,49.56999969482422,22.739999771118164,35.58000183105469,104.81999969482422,62.68000030517578,184.3699951171875,226.30999755859375,26.540000915527344,31.950000762939453
2017-01-18,30.0,49.4900016784668,23.299999237060547,36.20000076293945,105.2300033569336,62.66999816894531,185.0,226.5399932861328,26.079999923706055,32.34000015258789
2017-01-19,29.850000381469727,50.040000915527344,23.530000686645508,36.06999969482422,105.63999938964844,62.2400016784668,185.52000427246094,226.83999633789062,26.15999984741211,34.31999969482422
2017-01-20,30.112499237060547,50.66999816894531,23.459999084472656,36.40999984741211,105.79000091552734,62.66999816894531,182.8300018310547,226.6999969482422,26.290000915527344,33.459999084472656
2017-01-23,30.0,50.59000015258789,23.670000076293945,36.220001220703125,105.55999755859375,62.70000076293945,184.3800048828125,226.74000549316406,26.1200008392334,33.849998474121094
2017-01-24,29.887500762939453,50.369998931884766,23.940000534057617,36.20000076293945,105.44000244140625,63.20000076293945,185.19000244140625,226.39999389648438,26.0,34.0
2017-01-25,30.104999542236328,51.099998474121094,24.0,36.56999969482422,106.5999984741211,63.95000076293945,183.89999389648438,228.6999969482422,26.799999237060547,33.04999923706055
2017-01-26,30.417499542236328,51.810001373291016,24.25,36.4900016784668,105.97000122070312,64.12000274658203,182.91000366210938,229.39999389648438,28.510000228881836,32.220001220703125
2017-01-27,30.53499984741211,51.439998626708984,24.280000686645508,36.13999938964844,105.9800033569336,65.38999938964844,182.57000732421875,229.4199981689453,27.770000457763672,33.68000030517578
2017-01-30,30.232500076293945,51.380001068115234,24.1200008392334,36.18000030517578,105.79000091552734,65.69000244140625,179.9600067138672,228.1699981689453,28.3799991607666,33.11000061035156
2017-01-31,30.287500381469727,50.22999954223633,23.979999542236328,36.310001373291016,105.79000091552734,64.86000061035156,179.00999450683594,226.97999572753906,28.719999313354492,32.91999816894531
2017-02-01,31.75749969482422,49.290000915527344,24.489999771118164,36.060001373291016,105.29000091552734,64.36000061035156,185.3800048828125,227.52999877929688,28.600000381469727,33.83000183105469
2017-02-02,31.9950008392334,48.95000076293945,24.389999389648438,35.90999984741211,105.45999908447266,63.25,181.30999755859375,227.6199951171875,28.459999084472656,31.969999313354492
2017-02-03,32.07749938964844,48.61000061035156,24.350000381469727,36.279998779296875,103.5999984741211,63.5,184.10000610351562,228.82000732421875,28.829999923706055,34.08000183105469
2017-02-06,32.282501220703125,48.369998931884766,24.739999771118164,36.16999816894531,107.0,63.5,184.24000549316406,228.8699951171875,28.790000915527344,34.130001068115234
2017-02-07,32.6349983215332,48.619998931884766,24.700000762939453,36.0,107.44999694824219,63.7400016784668,182.1300048828125,229.3800048828125,28.809999465942383,35.0
2017-02-08,32.837501525878906,49.31999969482422,24.59000015258789,36.220001220703125,107.0,63.56999969482422,179.25999450683594,228.94000244140625,28.899999618530273,33.720001220703125
2017-02-09,32.912498474121094,50.869998931884766,24.790000915527344,36.47999954223633,106.9800033569336,63.52000045776367,181.00999450683594,229.24000549316406,28.860000610351562,34.849998474121094
2017-02-10,33.1150016784668,50.95000076293945,25.520000457763672,36.869998931884766,108.23999786376953,64.25,180.3699951171875,231.0,28.90999984741211,37.81999969482422
2017-02-13,33.27000045776367,51.20000076293945,25.75,37.13999938964844,107.5,64.23999786376953,182.8300018310547,232.0800018310547,29.020000457763672,38.66999816894531
2017-02-14,33.36750030517578,51.20000076293945,25.270000457763672,37.18000030517578,107.98999786376953,64.41000366210938,181.0800018310547,232.55999755859375,28.850000381469727,39.060001373291016
2017-02-15,33.880001068115234,50.790000915527344,25.75,37.459999084472656,108.01000213623047,64.5,180.42999267578125,233.4499969482422,29.06999969482422,39.150001525878906
2017-02-16,33.91749954223633,51.349998474121094,25.700000762939453,37.77000045776367,109.2300033569336,64.73999786376953,178.8800048828125,234.9499969482422,29.139999389648438,39.54999923706055
2017-02-17,33.775001525878906,48.5,25.3700008392334,37.040000915527344,106.83000183105469,64.47000122070312,179.36000061035156,233.9499969482422,28.84000015258789,38.779998779296875
2017-02-21,34.057498931884766,48.20000076293945,25.84000015258789,37.470001220703125,107.5,64.61000061035156,181.52999877929688,235.52000427246094,29.239999771118164,40.38999938964844
2017-02-22,34.10749816894531,48.11000061035156,26.200000762939453,37.599998474121094,107.79000091552734,64.33000183105469,184.8300018310547,236.02000427246094,29.389999389648438,41.02000045776367
2017-02-23,34.345001220703125,48.88999938964844,26.31999969482422,35.209999084472656,108.08999633789062,64.41999816894531,184.6999969482422,236.8800048828125,29.469999313354492,41.0
2017-02-24,33.977500915527344,46.349998474121094,25.549999237060547,35.189998626708984,108.69999694824219,64.52999877929688,184.69000244140625,235.4600067138672,28.729999542236328,36.20000076293945
2017-02-27,34.28499984741211,47.65999984741211,26.209999084472656,34.619998931884766,108.69000244140625,64.54000091552734,185.0399932861328,236.63999938964844,28.959999084472656,37.130001068115234
2017-02-28,34.27000045776367,47.779998779296875,26.329999923706055,34.650001525878906,108.18000030517578,64.08000183105469,185.6699981689453,236.6699981689453,28.84000015258789,39.09000015258789
2017-03-01,34.47249984741211,47.20000076293945,24.56999969482422,35.29999923706055,108.5999984741211,64.12999725341797,184.27000427246094,238.38999938964844,28.84000015258789,40.2599983215332
2017-03-02,35.0,47.95000076293945,24.469999313354492,35.29999923706055,109.58000183105469,64.69000244140625,182.52000427246094,239.55999755859375,29.020000457763672,39.33000183105469
2017-03-03,34.69499969482422,47.09000015258789,25.059999465942383,35.25,108.79000091552734,63.9900016784668,181.50999450683594,238.1699981689453,28.790000915527344,37.630001068115234
2017-03-06,34.842498779296875,46.040000915527344,25.280000686645508,35.060001373291016,107.97000122070312,63.970001220703125,178.72999572753906,237.5,28.670000076293945,36.880001068115234
2017-03-07,34.76499938964844,46.220001220703125,24.790000915527344,35.0,108.66999816894531,64.19000244140625,178.49000549316406,237.36000061035156,28.989999771118164,37.45000076293945
2017-03-08,34.73749923706055,46.06999969482422,24.75,34.86000061035156,108.01000213623047,64.26000213623047,176.5399932861328,237.33999633789062,29.110000610351562,36.279998779296875
2017-03-09,34.685001373291016,45.849998474121094,25.0,34.779998779296875,108.80000305175781,65.19000244140625,174.66000366210938,236.6999969482422,28.940000534057617,35.5099983215332
2017-03-10,34.8125,45.529998779296875,24.700000762939453,34.779998779296875,109.80000305175781,65.11000061035156,169.32000732421875,237.97000122070312,29.440000534057617,36.220001220703125
2017-03-13,34.712501525878906,46.04999923706055,24.770000457763672,35.06999969482422,108.63999938964844,65.01000213623047,169.0,237.6199951171875,29.739999771118164,35.72999954223633
2017-03-14,34.82500076293945,45.7599983215332,24.18000030517578,34.93000030517578,108.69999694824219,64.52999877929688,168.11000061035156,237.17999267578125,30.0,35.290000915527344
2017-03-15,34.852500915527344,46.310001373291016,24.65999984741211,34.790000915527344,108.61000061035156,64.55000305175781,168.00999450683594,237.55999755859375,30.239999771118164,36.25
2017-03-16,35.18000030517578,47.279998779296875,24.59000015258789,35.349998474121094,109.2300033569336,64.75,170.0,239.11000061035156,30.760000228881836,38.22999954223633
2017-03-17,35.25,47.040000915527344,24.290000915527344,35.04999923706055,109.76000213623047,64.91000366210938,168.92999267578125,237.75,30.950000762939453,37.31999969482422
2017-03-20,35.099998474121094,46.97999954223633,24.65999984741211,34.939998626708984,109.01000213623047,64.91000366210938,168.4499969482422,237.02999877929688,30.799999237060547,37.0
2017-03-21,35.52750015258789,46.97999954223633,24.030000686645508,34.93000030517578,108.41999816894531,65.19000244140625,168.57000732421875,237.47000122070312,31.0,36.9900016784668
2017-03-22,34.962501525878906,45.38999938964844,24.020000457763672,34.54999923706055,108.4000015258789,64.12000274658203,168.7100067138672,233.77000427246094,30.0,33.97999954223633
2017-03-23,35.314998626708984,45.90999984741211,24.149999618530273,34.63999938964844,107.91999816894531,64.94000244140625,165.60000610351562,234.27999877929688,30.34000015258789,34.52000045776367
2017-03-24,35.375,46.209999084472656,21.3700008392334,34.810001373291016,108.37999725341797,65.36000061035156,167.89999389648438,234.3800048828125,30.959999084472656,34.099998474121094
2017-03-27,34.84749984741211,45.650001525878906,20.329999923706055,34.47999954223633,107.66000366210938,64.62999725341797,166.9199981689453,231.92999267578125,30.260000228881836,31.149999618530273
2017-03-28,35.227500915527344,46.880001068115234,20.8799991607666,34.150001525878906,108.02999877929688,64.95999908447266,166.14999389648438,233.27000427246094,30.760000228881836,32.349998474121094
2017-03-29,35.91999816894531,47.040000915527344,21.780000686645508,34.33000183105469,109.0999984741211,65.12000274658203,167.82000732421875,234.99000549316406,30.809999465942383,33.150001525878906
2017-03-30,36.04750061035156,47.40999984741211,21.899999618530273,34.459999084472656,109.38999938964844,65.41999816894531,169.17999267578125,235.47000122070312,30.649999618530273,33.41999816894531
2017-03-31,35.93000030517578,47.75,22.459999084472656,34.25,108.88999938964844,65.6500015258789,170.36000061035156,235.89999389648438,30.81999969482422,33.93000030517578
2017-04-03,35.9275016784668,48.41999816894531,22.520000457763672,34.61000061035156,108.93000030517578,65.80999755859375,172.27999877929688,235.8000030517578,31.170000076293945,34.2599983215332
2017-04-04,35.8125,48.18000030517578,21.940000534057617,34.5,108.43000030517578,65.38999938964844,174.0500030517578,235.0,30.940000534057617,33.529998779296875
2017-04-05,36.05500030517578,48.27000045776367,22.190000534057617,34.47999954223633,108.5199966430664,66.30000305175781,171.0,236.25999450683594,31.440000534057617,34.2400016784668
2017-04-06,36.0724983215332,47.81999969482422,21.959999084472656,34.459999084472656,109.06999969482422,65.5999984741211,170.0800018310547,234.94000244140625,31.729999542236328,32.650001525878906
2017-04-07,35.932498931884766,48.630001068115234,21.81999969482422,34.38999938964844,109.0199966430664,65.8499984741211,169.6199951171875,235.14999389648438,31.739999771118164,32.61000061035156
2017-04-10,35.900001525878906,48.84000015258789,21.600000381469727,34.290000915527344,109.62000274658203,65.61000061035156,169.6699981689453,235.36000061035156,32.119998931884766,34.06999969482422
2017-04-11,35.73500061035156,49.20000076293945,21.799999237060547,34.34000015258789,108.12999725341797,65.5999984741211,171.41000366210938,234.89999389648438,31.56999969482422,33.66999816894531
2017-04-12,35.400001525878906,48.540000915527344,22.18000030517578,34.150001525878906,108.44000244140625,65.41999816894531,172.82000732421875,234.74000549316406,31.75,33.90999984741211
2017-04-13,35.477500915527344,47.630001068115234,22.059999465942383,34.16999816894531,108.94999694824219,65.29000091552734,173.32000732421875,233.63999938964844,31.260000228881836,31.15999984741211
2017-04-17,35.369998931884766,47.33000183105469,22.450000762939453,34.189998626708984,108.30999755859375,65.04000091552734,174.3699951171875,233.11000061035156,31.15999984741211,29.610000610351562
2017-04-18,35.352500915527344,47.470001220703125,22.84000015258789,34.470001220703125,108.70999908447266,65.33000183105469,173.82000732421875,233.72000122070312,31.18000030517578,28.31999969482422
2017-04-19,35.470001220703125,48.36000061035156,22.920000076293945,34.7599983215332,109.55999755859375,65.6500015258789,174.39999389648438,234.52000427246094,31.559999465942383,29.3799991607666
2017-04-20,35.30500030517578,48.5,22.950000762939453,34.56999969482422,108.73999786376953,65.45999908447266,174.75999450683594,234.14999389648438,32.02000045776367,29.030000686645508
2017-04-21,35.61000061035156,49.31999969482422,23.239999771118164,34.5099983215332,108.5999984741211,65.66999816894531,174.60000610351562,235.25,32.310001373291016,30.440000534057617
2017-04-24,35.875,49.5,23.399999618530273,34.900001525878906,107.63999938964844,67.4800033569336,173.02000427246094,237.17999267578125,32.95000076293945,31.149999618530273
2017-04-25,35.977500915527344,49.84000015258789,23.31999969482422,34.970001220703125,108.54000091552734,67.9000015258789,169.32000732421875,237.91000366210938,33.290000915527344,31.940000534057617
2017-04-26,36.11750030517578,50.529998779296875,23.420000076293945,35.369998931884766,108.62000274658203,68.08000183105469,167.6199951171875,238.50999450683594,33.59000015258789,24.18000030517578
2017-04-27,35.97999954223633,51.09000015258789,23.670000076293945,35.040000915527344,107.79000091552734,68.1500015258789,165.0399932861328,238.77000427246094,35.0,22.479999542236328
2017-04-28,36.022499084472656,50.689998626708984,23.09000015258789,34.95000076293945,106.98999786376953,68.91000366210938,167.64999389648438,238.89999389648438,36.13999938964844,22.950000762939453
2017-05-01,36.275001525878906,51.060001373291016,22.770000457763672,34.869998931884766,108.0,68.68000030517578,166.22000122070312,238.67999267578125,35.439998626708984,22.399999618530273
2017-05-02,36.8849983215332,49.91999816894531,22.829999923706055,34.900001525878906,107.12000274658203,69.70999908447266,168.75,238.83999633789062,35.77000045776367,21.84000015258789
2017-05-03,36.397499084472656,49.90999984741211,23.459999084472656,34.79999923706055,106.81999969482422,69.37999725341797,169.4600067138672,238.77000427246094,35.66999816894531,21.899999618530273
2017-05-04,36.630001068115234,50.209999084472656,23.979999542236328,34.560001373291016,107.38999938964844,69.02999877929688,164.61000061035156,238.8300018310547,35.529998779296875,20.950000762939453
2017-05-05,36.689998626708984,48.79999923706055,23.700000762939453,34.86000061035156,107.6500015258789,68.9000015258789,165.4499969482422,239.19000244140625,35.7400016784668,21.440000534057617
2017-05-08,37.25749969482422,49.88999938964844,24.0,34.779998779296875,107.38999938964844,68.97000122070312,164.83999633789062,239.75,35.84000015258789,21.200000762939453
2017-05-09,38.467498779296875,49.66999816894531,24.329999923706055,34.54999923706055,106.97000122070312,68.86000061035156,163.0,239.9600067138672,35.5099983215332,21.360000610351562
2017-05-10,38.407501220703125,49.150001525878906,24.540000915527344,34.61000061035156,106.44000244140625,68.98999786376953,162.4600067138672,239.38999938964844,35.59000015258789,20.459999084472656
2017-05-11,38.11249923706055,49.619998931884766,25.110000610351562,34.25,106.33000183105469,68.36000061035156,163.30999755859375,239.35000610351562,35.599998474121094,21.149999618530273
2017-05-12,38.67499923706055,49.0,24.280000686645508,34.380001068115234,106.44999694824219,68.61000061035156,161.4499969482422,239.08999633789062,35.61000061035156,20.280000686645508
2017-05-15,39.002498626708984,49.54999923706055,24.139999389648438,34.400001525878906,106.98999786376953,68.13999938964844,155.72000122070312,239.47000122070312,35.38999938964844,20.280000686645508
2017-05-16,38.98500061035156,50.0,24.329999923706055,34.54999923706055,107.98999786376953,68.2300033569336,156.16000366210938,240.63999938964844,35.869998931884766,20.200000762939453
2017-05-17,38.400001525878906,49.58000183105469,24.469999313354492,34.18000030517578,107.20999908447266,68.88999938964844,153.92999267578125,240.0800018310547,35.779998779296875,20.200000762939453
2017-05-18,37.817501068115234,48.22999954223633,23.940000534057617,34.16999816894531,108.69999694824219,67.4000015258789,153.69000244140625,235.72999572753906,33.68000030517578,19.040000915527344
2017-05-19,38.345001220703125,48.939998626708984,23.799999237060547,34.290000915527344,110.76000213623047,67.5,154.22999572753906,237.3300018310547,34.9900016784668,19.5
2017-05-22,38.5,50.43000030517578,24.350000381469727,34.93000030517578,111.8499984741211,67.88999938964844,158.38999938964844,238.89999389648438,35.099998474121094,19.889999389648438
2017-05-23,38.724998474121094,49.22999954223633,24.3700008392334,35.209999084472656,112.38999938964844,68.72000122070312,157.60000610351562,239.9499969482422,35.119998931884766,19.450000762939453
2017-05-24,38.459999084472656,49.41999816894531,22.610000610351562,35.22999954223633,113.0999984741211,68.87000274658203,157.3699951171875,240.32000732421875,35.08000183105469,20.959999084472656
2017-05-25,38.432498931884766,49.119998931884766,23.600000381469727,34.04999923706055,114.26000213623047,68.97000122070312,160.07000732421875,241.1999969482422,35.27000045776367,20.770000457763672
2017-05-26,38.5,47.86000061035156,22.1200008392334,33.09000015258789,115.30999755859375,69.80000305175781,160.74000549316406,241.5399932861328,35.47999954223633,20.18000030517578
2017-05-30,38.35499954223633,47.86000061035156,22.18000030517578,33.04999923706055,115.88999938964844,69.79000091552734,158.0399932861328,241.33999633789062,35.439998626708984,19.670000076293945
2017-05-31,38.49250030517578,48.2599983215332,22.639999389648438,33.34000015258789,115.7300033569336,70.52999877929688,155.08999633789062,241.83999633789062,35.91999816894531,20.530000686645508
2017-06-01,38.29249954223633,48.75,22.149999618530273,33.81999969482422,115.58999633789062,70.23999786376953,154.0,241.97000122070312,35.52000045776367,21.049999237060547
2017-06-02,38.39500045776367,49.27000045776367,22.729999542236328,34.0099983215332,115.2699966430664,70.44000244140625,155.3800048828125,243.4199981689453,35.5099983215332,20.469999313354492
2017-06-05,38.584999084472656,48.400001525878906,22.25,34.06999969482422,115.72000122070312,71.97000122070312,152.25,243.97000122070312,35.16999816894531,20.200000762939453
2017-06-06,38.474998474121094,48.279998779296875,22.25,34.16999816894531,115.43000030517578,72.30000305175781,152.42999267578125,243.33999633789062,34.93000030517578,20.860000610351562
2017-06-07,38.755001068115234,47.599998474121094,21.959999084472656,34.5099983215332,115.16000366210938,72.63999938964844,153.02000427246094,243.60000610351562,34.970001220703125,21.0
2017-06-08,38.8125,46.279998779296875,22.149999618530273,34.97999954223633,115.4800033569336,72.51000213623047,155.27000427246094,243.77000427246094,35.52000045776367,20.81999969482422
2017-06-09,38.79750061035156,46.75,21.329999923706055,34.279998779296875,113.87000274658203,72.04000091552734,154.5,244.08999633789062,35.970001220703125,22.110000610351562
2017-06-12,36.435001373291016,47.52000045776367,21.940000534057617,34.810001373291016,114.22000122070312,69.25,155.5399932861328,243.1300048828125,33.66999816894531,21.860000610351562
2017-06-13,36.790000915527344,48.63999938964844,21.780000686645508,34.75,113.18000030517578,70.0199966430664,159.30999755859375,243.97999572753906,33.720001220703125,22.010000228881836
2017-06-14,36.875,48.75,21.959999084472656,34.849998474121094,114.3499984741211,70.91000366210938,159.64999389648438,244.86000061035156,33.400001525878906,21.700000762939453
2017-06-15,35.83000183105469,47.04999923706055,21.520000457763672,34.900001525878906,114.04000091552734,69.2699966430664,158.85000610351562,242.67999267578125,31.959999084472656,20.15999984741211
2017-06-16,35.94499969482422,47.54999923706055,21.1200008392334,34.75,115.0,69.7300033569336,161.17999267578125,242.77000427246094,31.950000762939453,20.299999237060547
2017-06-19,35.915000915527344,47.70000076293945,20.649999618530273,34.0,111.95999908447266,70.5,159.77000427246094,243.58999633789062,32.97999954223633,20.65999984741211
2017-06-20,36.717498779296875,46.97999954223633,20.719999313354492,34.33000183105469,112.33999633789062,70.81999969482422,160.58999633789062,244.25,32.650001525878906,20.709999084472656
2017-06-21,36.380001068115234,45.84000015258789,20.65999984741211,33.90999984741211,111.8499984741211,70.20999908447266,159.42999267578125,243.4600067138672,32.630001068115234,21.31999969482422
2017-06-22,36.442501068115234,44.130001068115234,20.489999771118164,34.029998779296875,111.37000274658203,70.54000091552734,158.60000610351562,242.9600067138672,32.4900016784668,21.209999084472656
2017-06-23,36.282501220703125,44.2599983215332,20.469999313354492,34.369998931884766,110.29000091552734,70.08999633789062,159.47999572753906,242.91000366210938,31.989999771118164,21.469999313354492
2017-06-26,36.79249954223633,44.869998931884766,20.670000076293945,35.09000015258789,110.11000061035156,71.4000015258789,159.77000427246094,243.89999389648438,32.470001220703125,22.489999771118164
2017-06-27,36.252498626708984,45.529998779296875,21.06999969482422,34.650001525878906,110.02999877929688,70.11000061035156,159.94000244140625,243.0399932861328,31.829999923706055,22.049999237060547
2017-06-28,36.122501373291016,45.66999816894531,21.5,34.459999084472656,108.6500015258789,69.20999908447266,163.25,242.5,31.209999084472656,21.979999542236328
2017-06-29,36.1775016784668,45.720001220703125,21.559999465942383,34.09000015258789,107.6500015258789,69.37999725341797,163.5,243.66000366210938,31.079999923706055,22.90999984741211
2017-06-30,36.11249923706055,46.060001373291016,21.75,34.04999923706055,106.77999877929688,68.77999877929688,163.60000610351562,242.27999877929688,30.3700008392334,23.100000381469727
2017-07-03,36.220001220703125,46.849998474121094,21.770000457763672,34.27000045776367,107.05000305175781,69.33000183105469,162.36000061035156,242.8800048828125,30.170000076293945,22.170000076293945
2017-07-05,35.92250061035156,46.90999984741211,21.559999465942383,34.15999984741211,106.63999938964844,68.26000213623047,164.97999572753906,242.6300048828125,30.3799991607666,22.450000762939453
2017-07-06,35.755001068115234,46.7599983215332,21.3700008392334,33.650001525878906,106.37999725341797,68.2699966430664,157.91000366210938,241.88999938964844,30.610000610351562,22.010000228881836
2017-07-07,35.724998474121094,46.33000183105469,21.149999618530273,33.22999954223633,106.66000366210938,68.69999694824219,156.17999267578125,241.2100067138672,30.959999084472656,21.989999771118164
2017-07-10,36.02750015258789,46.209999084472656,20.889999389648438,33.15999984741211,106.12000274658203,69.45999908447266,156.86000061035156,242.11000061035156,31.459999084472656,21.170000076293945
2017-07-11,36.182498931884766,45.75,20.959999084472656,32.58000183105469,104.98999786376953,70.0,155.72999572753906,242.3699951171875,32.34000015258789,22.1299991607666
2017-07-12,36.467498779296875,46.25,21.149999618530273,32.65999984741211,104.52999877929688,70.69000244140625,155.24000549316406,243.3000030517578,33.04999923706055,22.59000015258789
2017-07-13,36.375,46.22999954223633,21.239999771118164,32.54999923706055,104.83999633789062,71.5,156.1300048828125,244.02000427246094,33.040000915527344,23.25
2017-07-14,36.99250030517578,45.95000076293945,21.25,32.77000045776367,105.08000183105469,72.23999786376953,157.30999755859375,244.4199981689453,33.31999969482422,23.790000915527344
2017-07-17,37.20500183105469,46.36000061035156,21.030000686645508,32.83000183105469,105.44999694824219,72.80000305175781,160.6300048828125,245.47000122070312,34.0,23.510000228881836
2017-07-18,37.29999923706055,45.810001373291016,21.3799991607666,33.189998626708984,106.2300033569336,73.08999633789062,161.72000122070312,245.05999755859375,34.0,23.260000228881836
2017-07-19,37.619998931884766,46.150001525878906,21.149999618530273,32.86000061035156,105.9000015258789,73.5,159.7899932861328,246.02000427246094,34.709999084472656,23.440000534057617
2017-07-20,37.875,46.650001525878906,21.299999237060547,32.65999984741211,106.27999877929688,74.18000030517578,160.69000244140625,247.27999877929688,35.099998474121094,24.420000076293945
2017-07-21,37.497501373291016,46.34000015258789,21.139999389648438,32.849998474121094,106.18000030517578,73.44999694824219,160.88999938964844,246.44000244140625,35.15999984741211,23.940000534057617
2017-07-24,37.64500045776367,46.22999954223633,20.700000762939453,33.20000076293945,106.37000274658203,73.52999877929688,160.6199951171875,246.7899932861328,35.20000076293945,23.799999237060547
2017-07-25,37.95000076293945,46.7599983215332,20.989999771118164,33.400001525878906,105.41000366210938,73.80000305175781,160.5500030517578,247.67999267578125,35.650001525878906,24.219999313354492
2017-07-26,38.337501525878906,47.369998931884766,21.280000686645508,34.09000015258789,106.88999938964844,74.33999633789062,162.0,247.75,36.209999084472656,26.549999237060547
2017-07-27,38.4375,46.56999969482422,21.09000015258789,34.0099983215332,106.05999755859375,73.76000213623047,162.92999267578125,247.9600067138672,34.04999923706055,26.0
2017-07-28,37.47249984741211,41.04999923706055,21.639999389648438,34.29999923706055,106.3499984741211,72.66999816894531,163.82000732421875,246.64999389648438,34.31999969482422,24.479999542236328
2017-07-31,37.474998474121094,41.310001373291016,21.549999237060547,34.150001525878906,106.19000244140625,73.30000305175781,160.60000610351562,247.3699951171875,34.70000076293945,23.399999618530273
2017-08-01,37.275001525878906,41.130001068115234,21.690000534057617,34.22999954223633,105.51000213623047,73.0999984741211,165.25,247.4600067138672,34.83000183105469,23.520000457763672
2017-08-02,39.81999969482422,41.369998931884766,21.31999969482422,34.119998931884766,105.56999969482422,72.55000305175781,162.4600067138672,247.47000122070312,34.790000915527344,22.56999969482422
2017-08-03,39.26250076293945,41.81999969482422,21.31999969482422,34.16999816894531,105.56999969482422,72.19000244140625,160.94000244140625,247.30999755859375,33.40999984741211,22.760000228881836
2017-08-04,39.01750183105469,41.310001373291016,21.780000686645508,34.0099983215332,105.86000061035156,72.4000015258789,162.2100067138672,247.52000427246094,33.38999938964844,23.219999313354492
2017-08-07,39.26499938964844,41.11000061035156,21.940000534057617,33.75,105.0,72.80000305175781,164.4600067138672,247.49000549316406,33.470001220703125,24.0
2017-08-08,39.650001525878906,40.43000030517578,22.200000762939453,34.150001525878906,105.2699966430664,72.08999633789062,165.75999450683594,247.50999450683594,33.86000061035156,24.040000915527344
2017-08-09,39.814998626708984,39.689998626708984,21.75,33.66999816894531,105.12999725341797,72.25,164.07000732421875,246.47000122070312,33.36000061035156,23.81999969482422
2017-08-10,39.974998474121094,38.880001068115234,21.90999984741211,33.47999954223633,104.9800033569336,71.9000015258789,163.14999389648438,246.2899932861328,33.33000183105469,23.84000015258789
2017-08-11,39.150001525878906,38.27000045776367,21.239999771118164,33.70000076293945,105.26000213623047,71.61000061035156,160.35000610351562,244.02000427246094,32.599998474121094,23.56999969482422
2017-08-14,39.83000183105469,39.22999954223633,21.950000762939453,34.13999938964844,105.5,73.05999755859375,158.5800018310547,245.58999633789062,33.84000015258789,23.350000381469727
2017-08-15,40.165000915527344,39.709999084472656,21.700000762939453,34.41999816894531,105.9000015258789,73.58999633789062,157.94000244140625,246.97999572753906,34.349998474121094,23.440000534057617
2017-08-16,40.48500061035156,39.56999969482422,21.1200008392334,34.2400016784668,106.0,73.33999633789062,158.25,247.11000061035156,34.70000076293945,23.979999542236328
2017-08-17,40.130001068115234,39.189998626708984,21.3700008392334,34.20000076293945,106.93000030517578,73.58000183105469,157.75,246.24000549316406,34.529998779296875,24.40999984741211
2017-08-18,39.46500015258789,38.290000915527344,21.049999237060547,33.959999084472656,107.91999816894531,72.2699966430664,155.77000427246094,242.89999389648438,33.869998931884766,23.920000076293945
2017-08-21,39.375,38.060001373291016,21.15999984741211,34.13999938964844,107.25,72.47000122070312,153.9199981689453,242.63999938964844,34.0,23.829999923706055
